longitude,latitude,avg_days_per_year
13.559,7.357,5.4002464178150955
-104.757,38.678,0.0
99.55,48.083,0.0
-56.001,-4.242,340.5155380122296
-81.244,68.776,0.0
115.133,-34.367,0.3666833987405312
88.883,29.25,0.0
-86.877,21.037,268.278908460345
-100.4,35.9,14.700670804052205
-52.36,4.82,217.94327826959935
37.074,-3.429,6.566966322898604
-54.112,-31.391,26.96789723464452
-74.231,11.12,323.5480971068723
-120.183,55.733,0.10000456329287215
23.143,63.721,0.03333485443095738
111.45,27.183,86.43727753947249
84.15,43.033,0.0
16.633,48.667,1.6000730126859544
14.728,56.929,0.0
-2.868,56.373,0.0
170.983,-42.717,0.0
108.172,22.608,156.2071278634663
113.67,-24.888,50.00228164643607
34.96,29.561,26.83455781692069
151.95,-28.617,0.2000091265857443
-1.512,12.353,191.57540841471206
